index,Country,NBT Name/Title,NBT Text - English,Unnamed: 3,Unnamed: 4,index,Country,Theme,Mitigation and Adaptation Component,Mitigation and Adaptation Component Text,generated_sample,,,,
1310,Costa Rica,M.93.,"450 civil servant posts from SINAC will conduct work on the prevention, protection and control of biodiversity and natural resources incorporated in the budget",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1311,Costa Rica,M.94.,"By 2020 the volunteer alliance is increased under each Institution, Program and Project linked to NBS2 (where relevant).",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1312,Costa Rica,M.95.,"The IGI of each institution (CONAGEBIO, SINAC and MINAE) will rise at least five positions and will increase 10 points by 2020.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1313,Costa Rica,M.96.,An inter-agency coordination mechanism in place as of 2017.,,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1314,Costa Rica,M.97.,"At least four institutions (CONAGEBIO, SINAC, FONAFIFO) + SETENA, ASAMBLEA, MAG, CASA PRESIDENCIAL, CN AMBIENTAL, MINAE, INDER, DINADECO, Development Associations, Municipalities, INCOPESCA, ICT, ONF, ACADEMIA and NGOs harmonize their procedures and regulations to improve the effectiveness of service delivery to 2020.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1315,Costa Rica,M.98.,"At least four procedures and/or regulations formulated, revised and/or harmonized to improve institutional effectiveness in service delivery by 2020.",,,51,Costa Rica,Adaptation,Goal 8.3.,"By 2026, the percentage of water losses in distribution networks nationwide will be reduced by 17%.",#0.000 #No identified similarity.,,,,
1218,Costa Rica,M.1.,"By 2020, the system of state protected areas will have been expanded by 0.5% of the ecological representativeness (SICO), in inland water and terrestrial ecosystems.",,,52,Costa Rica,Adaptation,Goal 8.4.,"By 2030, 50% coverage of sanitary sewerage and wastewater treatment in areas of high population density has been developed, incorporating climate change resilience criteria.",#0.000 #No identified similarity.,,,,
1219,Costa Rica,M.2.,"By 2020, Costa Rica will increase the protection of its coastal marine ecosystems, up to 4% of the ZEE, by incorporating them into the System of Protected Wildlife Areas and other marine spatial planning instruments.",,,52,Costa Rica,Adaptation,Goal 8.4.,"By 2030, 50% coverage of sanitary sewerage and wastewater treatment in areas of high population density has been developed, incorporating climate change resilience criteria.",#0.000 #No identified similarity.,,,,
1220,Costa Rica,M.3.,"By 2020, 70% of state protected areas will have management plans.",,,52,Costa Rica,Adaptation,Goal 8.4.,"By 2030, 50% coverage of sanitary sewerage and wastewater treatment in areas of high population density has been developed, incorporating climate change resilience criteria.",#0.000 #No identified similarity.,,,,
1221,Costa Rica,M.4.,"By 2020, 70% of state protected areas systematically apply the management effectiveness tool and adjust measures according to evaluation results.",,,52,Costa Rica,Adaptation,Goal 8.4.,"By 2030, 50% coverage of sanitary sewerage and wastewater treatment in areas of high population density has been developed, incorporating climate change resilience criteria.",#0.000 #No identified similarity.,,,,
1222,Costa Rica,M.5.,"By 2020, ecological connectivity in the country has increased by 0.15%, through the creation of terrestrial biological corridors and considering climate scenarios.",,,52,Costa Rica,Adaptation,Goal 8.4.,"By 2030, 50% coverage of sanitary sewerage and wastewater treatment in areas of high population density has been developed, incorporating climate change resilience criteria.",#0.000 #No identified similarity.,,,,
1223,Costa Rica,M.6.,"By 2025, at least six biological corridors will manage climate refuges.",,,52,Costa Rica,Adaptation,Goal 8.4.,"By 2030, 50% coverage of sanitary sewerage and wastewater treatment in areas of high population density has been developed, incorporating climate change resilience criteria.",#0.000 #No identified similarity.,,,,
1224,Costa Rica,M.7.,"By 2020, 50% of the biological corridors have a strategic plan and apply the management effectiveness tool.",,,52,Costa Rica,Adaptation,Goal 8.4.,"By 2030, 50% coverage of sanitary sewerage and wastewater treatment in areas of high population density has been developed, incorporating climate change resilience criteria.",#0.000 #No identified similarity.,,,,
1225,Costa Rica,M.8.,"As of 2018, at least two monitoring protocols are in place to determine connectivity.",,,52,Costa Rica,Adaptation,Goal 8.4.,"By 2030, 50% coverage of sanitary sewerage and wastewater treatment in areas of high population density has been developed, incorporating climate change resilience criteria.",#0.000 #No identified similarity.,,,,
1226,Costa Rica,M.9.,"By 2020, 1 milion hectars of forrest cover will have been recovered (prioritizing connectivity, climate refuges, natural remnants, restoration of dry forests, amongst others)",,,52,Costa Rica,Adaptation,Goal 8.4.,"By 2030, 50% coverage of sanitary sewerage and wastewater treatment in areas of high population density has been developed, incorporating climate change resilience criteria.",#0.000 #No identified similarity.,,,,
1227,Costa Rica,M.10.,"By 2020, ecosystems in indigenous territories will have been recovered and restored with cultural and gender relevance.",,,52,Costa Rica,Adaptation,Goal 8.4.,"By 2030, 50% coverage of sanitary sewerage and wastewater treatment in areas of high population density has been developed, incorporating climate change resilience criteria.",#0.000 #No identified similarity.,,,,
1228,Costa Rica,M.11.,"By 2020, the weighted valuation of indicators and benchmarks will be improved in the first three priority watersheds: Jesús María and Barranca.",,,52,Costa Rica,Adaptation,Goal 8.4.,"By 2030, 50% coverage of sanitary sewerage and wastewater treatment in areas of high population density has been developed, incorporating climate change resilience criteria.",#0.000 #No identified similarity.,,,,
1229,Costa Rica,M.12.,"By 2020, the area of wetlands under the RAMSAR category will have increased to 589,742 ha.",,,52,Costa Rica,Adaptation,Goal 8.4.,"By 2030, 50% coverage of sanitary sewerage and wastewater treatment in areas of high population density has been developed, incorporating climate change resilience criteria.",#0.000 #No identified similarity.,,,,
1230,Costa Rica,M.13.,"By 2020, seven local management plans will have been developed at RAMSAR areas.",,,52,Costa Rica,Adaptation,Goal 8.4.,"By 2030, 50% coverage of sanitary sewerage and wastewater treatment in areas of high population density has been developed, incorporating climate change resilience criteria.",#0.000 #No identified similarity.,,,,
1231,Costa Rica,M.14.,"By 2020, mangroves will recover two points above the coverage determined for this ecosystem (725 ha).",,,52,Costa Rica,Adaptation,Goal 8.4.,"By 2030, 50% coverage of sanitary sewerage and wastewater treatment in areas of high population density has been developed, incorporating climate change resilience criteria.",#0.000 #No identified similarity.,,,,
1232,Costa Rica,M.15.,Increases the percentage of coral reef cover under restoration and protection processes.,,,52,Costa Rica,Adaptation,Goal 8.4.,"By 2030, 50% coverage of sanitary sewerage and wastewater treatment in areas of high population density has been developed, incorporating climate change resilience criteria.",#0.000 #No identified similarity.,,,,
1233,Costa Rica,M.16.,"By 2020, to have 30% of the national inventory of aquifers geo-referenced and categorized.",,,52,Costa Rica,Adaptation,Goal 8.4.,"By 2030, 50% coverage of sanitary sewerage and wastewater treatment in areas of high population density has been developed, incorporating climate change resilience criteria.",#0.000 #No identified similarity.,,,,
1234,Costa Rica,M.17.,"By 2020, 15 plans for the sustainable use of aquifers will have been developed.",,,52,Costa Rica,Adaptation,Goal 8.4.,"By 2030, 50% coverage of sanitary sewerage and wastewater treatment in areas of high population density has been developed, incorporating climate change resilience criteria.",#0.000 #No identified similarity.,,,,
1235,Costa Rica,M.18.,To have a national list of endangered and threatened species updated every five years.,,,52,Costa Rica,Adaptation,Goal 8.4.,"By 2030, 50% coverage of sanitary sewerage and wastewater treatment in areas of high population density has been developed, incorporating climate change resilience criteria.",#0.000 #No identified similarity.,,,,
1236,Costa Rica,M.19.,"The number of seized species of fauna and flora (including products and by-products, especially CITES) is reduced.",,,52,Costa Rica,Adaptation,Goal 8.4.,"By 2030, 50% coverage of sanitary sewerage and wastewater treatment in areas of high population density has been developed, incorporating climate change resilience criteria.",#0.000 #No identified similarity.,,,,
1237,Costa Rica,M.20.,"Determine the number of areas with captive wildlife and their status, as well as systematized Ex Situ collections.",,,52,Costa Rica,Adaptation,Goal 8.4.,"By 2030, 50% coverage of sanitary sewerage and wastewater treatment in areas of high population density has been developed, incorporating climate change resilience criteria.",#0.000 #No identified similarity.,,,,
1238,Costa Rica,M.21.,Improve public awareness of the illegality and problems associated with wildlife trade and possession (linked to topic 5).,,,52,Costa Rica,Adaptation,Goal 8.4.,"By 2030, 50% coverage of sanitary sewerage and wastewater treatment in areas of high population density has been developed, incorporating climate change resilience criteria.",#0.000 #No identified similarity.,,,,
1239,Costa Rica,M.22.,Eight initiatives or projects to improve the conservation of wild relatives of crops important for food and agriculture by 2020.,,,52,Costa Rica,Adaptation,Goal 8.4.,"By 2030, 50% coverage of sanitary sewerage and wastewater treatment in areas of high population density has been developed, incorporating climate change resilience criteria.",NAN,!!!,,,
1240,Costa Rica,M.23.,Conservation measures for endangered native forest species are improved.,,,52,Costa Rica,Adaptation,Goal 8.4.,"By 2030, 50% coverage of sanitary sewerage and wastewater treatment in areas of high population density has been developed, incorporating climate change resilience criteria.",#0.000 #No identified similarity.,,,,
1241,Costa Rica,M.24.,"By 2020, measures for seed conservation and production (food and native forest) will be supported and established in indigenous peoples and local communities with cultural and gender-sensitive relevance.",,,52,Costa Rica,Adaptation,Goal 8.4.,"By 2030, 50% coverage of sanitary sewerage and wastewater treatment in areas of high population density has been developed, incorporating climate change resilience criteria.",#0.000 #No identified similarity.,,,,
