index,Country,Target Text,Target Name,index,Country,Target Text,Target Name,generated_sample
7,Sri Lanka,Minimize the impact of climate change on biodiversity and build resilience,Draft NBT 8,52,Sri Lanka,Diversification of livelihoods of fisherfolk to build resilience to climate change,NDC 6 - Fisheries,Alignment opportunities
8,Sri Lanka,Ensure management and use of wild species sustainably and legally to benefit people,Draft NBT 9,52,Sri Lanka,Diversification of livelihoods of fisherfolk to build resilience to climate change,NDC 6 - Fisheries,Alignment opportunities
9,Sri Lanka,"Ensure sustainability and conserve biodiversity during agriculture, aquaculture, fisheries, mining, nature-based tourism and forestry",Draft NBT 10,52,Sri Lanka,Diversification of livelihoods of fisherfolk to build resilience to climate change,NDC 6 - Fisheries,Alignment opportunities
10,Sri Lanka,"Restore, maintain and enhance nature's contributions to people using nature-based solutions",Draft NBT 11,52,Sri Lanka,Diversification of livelihoods of fisherfolk to build resilience to climate change,NDC 6 - Fisheries,Alignment opportunities
11,Sri Lanka,Enhance urban planning with green and blue spaces for human well-being and biodiversity,Draft NBT 12,52,Sri Lanka,Diversification of livelihoods of fisherfolk to build resilience to climate change,NDC 6 - Fisheries,NAN4
12,Sri Lanka,"Enable benefit sharing from genetic resources, related digital sequence information, and traditional knowledge",Draft NBT 13,52,Sri Lanka,Diversification of livelihoods of fisherfolk to build resilience to climate change,NDC 6 - Fisheries,Alignment opportunities
13,Sri Lanka,"Integrate biodiversity consideration into national policies, plans and decision-making",Draft NBT 14,52,Sri Lanka,Diversification of livelihoods of fisherfolk to build resilience to climate change,NDC 6 - Fisheries,Alignment opportunities
14,Sri Lanka,"Enable businesses to assess, disclose and mitigate risks and negative impacts on biodiversity; while benefitting from and supporting biodiversity",Draft NBT 15,52,Sri Lanka,Diversification of livelihoods of fisherfolk to build resilience to climate change,NDC 6 - Fisheries,Alignment opportunities
15,Sri Lanka,"Promote sustainable consumption to reduce waste through education, policies, and communication",Draft NBT 16,52,Sri Lanka,Diversification of livelihoods of fisherfolk to build resilience to climate change,NDC 6 - Fisheries,Alignment opportunities
16,Sri Lanka,Strengthen biosafety and distribute the benefits of biotechnology,Draft NBT 17,52,Sri Lanka,Diversification of livelihoods of fisherfolk to build resilience to climate change,NDC 6 - Fisheries,Alignment opportunities
17,Sri Lanka,"Minimize impacts from harmful incentives and abiotic extractions on biodiversity, and scale up positive incentives and alternative solutions",Draft NBT 18,52,Sri Lanka,Diversification of livelihoods of fisherfolk to build resilience to climate change,NDC 6 - Fisheries,Alignment opportunities
18,Sri Lanka,Mobilize adequate funding from all sources to implement the National Biodiversity Strategies and Action Plans and achieve the National Biodiversity Targets by 2030 ,Draft NBT 19,52,Sri Lanka,Diversification of livelihoods of fisherfolk to build resilience to climate change,NDC 6 - Fisheries,Alignment opportunities
19,Sri Lanka,"Enable capacity-building and technology transfer for biodiversity research, conservation, monitoring and cooperation",Draft NBT 20,52,Sri Lanka,Diversification of livelihoods of fisherfolk to build resilience to climate change,NDC 6 - Fisheries,NAN4
20,Sri Lanka,Manage data and ensure access to accurate knowledge and information to guide biodiversity inclusive decision making and action,Draft NBT 21,52,Sri Lanka,Diversification of livelihoods of fisherfolk to build resilience to climate change,NDC 6 - Fisheries,Alignment opportunities
21,Sri Lanka,Make participation possible for all in decision-making and access to justice and information relating to biodiversity,Draft NBT 22,52,Sri Lanka,Diversification of livelihoods of fisherfolk to build resilience to climate change,NDC 6 - Fisheries,Alignment opportunities
22,Sri Lanka,"Ensure gender equality and a gender-responsive approach for biodiversity conservation, management and sustainable use",Draft NBT 23,52,Sri Lanka,Diversification of livelihoods of fisherfolk to build resilience to climate change,NDC 6 - Fisheries,Alignment opportunities
23,Sri Lanka,"Build capacity for conservation of biodiversity at all its levels, and for sustainable use of bioresources to benefit people",Draft NBT 24,52,Sri Lanka,Diversification of livelihoods of fisherfolk to build resilience to climate change,NDC 6 - Fisheries,Alignment opportunities
24,Sri Lanka,"Enable the implementation, monitoring, and review of National Biodiversity Strategies and Action Plans activities and achievement of the National Biodiversity Targets by 2030",Draft NBT 25,52,Sri Lanka,Diversification of livelihoods of fisherfolk to build resilience to climate change,NDC 6 - Fisheries,Alignment opportunities
0,Sri Lanka,Ensure biodiversity inclusive spatial planning and management to prevent biodiversity loss,Draft NBT 1,53,Sri Lanka,Conduct fisheries and aquatic resources research to build resilience to climate change,NDC 7 - Fisheries,Alignment opportunities
1,Sri Lanka,Restore 30% of all degraded ecosystems in the island and surrounding sea by 2030,Draft NBT 2,53,Sri Lanka,Conduct fisheries and aquatic resources research to build resilience to climate change,NDC 7 - Fisheries,Alignment opportunities
2,Sri Lanka,"Conserve 30% of the island's land, wetlands, and seas",Draft NBT 3,53,Sri Lanka,Conduct fisheries and aquatic resources research to build resilience to climate change,NDC 7 - Fisheries,NAN4
3,Sri Lanka,"Halt species extinction, protect genetic diversity, and manage human-wildlife conflict",Draft NBT 4,53,Sri Lanka,Conduct fisheries and aquatic resources research to build resilience to climate change,NDC 7 - Fisheries,Alignment opportunities
4,Sri Lanka,"Ensure sustainable, safe and legal harvesting and trade of wild species",Draft NBT 5,53,Sri Lanka,Conduct fisheries and aquatic resources research to build resilience to climate change,NDC 7 - Fisheries,Alignment opportunities
5,Sri Lanka,Reduce introduction of Invasive Alien Species (Invasive Alien Species) by 50% and minimize impact,Draft NBT 6,53,Sri Lanka,Conduct fisheries and aquatic resources research to build resilience to climate change,NDC 7 - Fisheries,Alignment opportunities
6,Sri Lanka,Reduce pollution and manage waste to prevent harm to biodiversity,Draft NBT 7,53,Sri Lanka,Conduct fisheries and aquatic resources research to build resilience to climate change,NDC 7 - Fisheries,Alignment opportunities
7,Sri Lanka,Minimize the impact of climate change on biodiversity and build resilience,Draft NBT 8,53,Sri Lanka,Conduct fisheries and aquatic resources research to build resilience to climate change,NDC 7 - Fisheries,Alignment opportunities
8,Sri Lanka,Ensure management and use of wild species sustainably and legally to benefit people,Draft NBT 9,53,Sri Lanka,Conduct fisheries and aquatic resources research to build resilience to climate change,NDC 7 - Fisheries,Alignment opportunities
9,Sri Lanka,"Ensure sustainability and conserve biodiversity during agriculture, aquaculture, fisheries, mining, nature-based tourism and forestry",Draft NBT 10,53,Sri Lanka,Conduct fisheries and aquatic resources research to build resilience to climate change,NDC 7 - Fisheries,Alignment opportunities
10,Sri Lanka,"Restore, maintain and enhance nature's contributions to people using nature-based solutions",Draft NBT 11,53,Sri Lanka,Conduct fisheries and aquatic resources research to build resilience to climate change,NDC 7 - Fisheries,NAN4
11,Sri Lanka,Enhance urban planning with green and blue spaces for human well-being and biodiversity,Draft NBT 12,53,Sri Lanka,Conduct fisheries and aquatic resources research to build resilience to climate change,NDC 7 - Fisheries,Alignment opportunities
12,Sri Lanka,"Enable benefit sharing from genetic resources, related digital sequence information, and traditional knowledge",Draft NBT 13,53,Sri Lanka,Conduct fisheries and aquatic resources research to build resilience to climate change,NDC 7 - Fisheries,Alignment opportunities
13,Sri Lanka,"Integrate biodiversity consideration into national policies, plans and decision-making",Draft NBT 14,53,Sri Lanka,Conduct fisheries and aquatic resources research to build resilience to climate change,NDC 7 - Fisheries,Alignment opportunities
14,Sri Lanka,"Enable businesses to assess, disclose and mitigate risks and negative impacts on biodiversity; while benefitting from and supporting biodiversity",Draft NBT 15,53,Sri Lanka,Conduct fisheries and aquatic resources research to build resilience to climate change,NDC 7 - Fisheries,Alignment opportunities
15,Sri Lanka,"Promote sustainable consumption to reduce waste through education, policies, and communication",Draft NBT 16,53,Sri Lanka,Conduct fisheries and aquatic resources research to build resilience to climate change,NDC 7 - Fisheries,Alignment opportunities
16,Sri Lanka,Strengthen biosafety and distribute the benefits of biotechnology,Draft NBT 17,53,Sri Lanka,Conduct fisheries and aquatic resources research to build resilience to climate change,NDC 7 - Fisheries,Alignment opportunities
17,Sri Lanka,"Minimize impacts from harmful incentives and abiotic extractions on biodiversity, and scale up positive incentives and alternative solutions",Draft NBT 18,53,Sri Lanka,Conduct fisheries and aquatic resources research to build resilience to climate change,NDC 7 - Fisheries,Alignment opportunities
18,Sri Lanka,Mobilize adequate funding from all sources to implement the National Biodiversity Strategies and Action Plans and achieve the National Biodiversity Targets by 2030 ,Draft NBT 19,53,Sri Lanka,Conduct fisheries and aquatic resources research to build resilience to climate change,NDC 7 - Fisheries,NAN4
19,Sri Lanka,"Enable capacity-building and technology transfer for biodiversity research, conservation, monitoring and cooperation",Draft NBT 20,53,Sri Lanka,Conduct fisheries and aquatic resources research to build resilience to climate change,NDC 7 - Fisheries,Alignment opportunities
20,Sri Lanka,Manage data and ensure access to accurate knowledge and information to guide biodiversity inclusive decision making and action,Draft NBT 21,53,Sri Lanka,Conduct fisheries and aquatic resources research to build resilience to climate change,NDC 7 - Fisheries,Alignment opportunities
21,Sri Lanka,Make participation possible for all in decision-making and access to justice and information relating to biodiversity,Draft NBT 22,53,Sri Lanka,Conduct fisheries and aquatic resources research to build resilience to climate change,NDC 7 - Fisheries,Alignment opportunities
22,Sri Lanka,"Ensure gender equality and a gender-responsive approach for biodiversity conservation, management and sustainable use",Draft NBT 23,53,Sri Lanka,Conduct fisheries and aquatic resources research to build resilience to climate change,NDC 7 - Fisheries,Alignment opportunities
23,Sri Lanka,"Build capacity for conservation of biodiversity at all its levels, and for sustainable use of bioresources to benefit people",Draft NBT 24,53,Sri Lanka,Conduct fisheries and aquatic resources research to build resilience to climate change,NDC 7 - Fisheries,Alignment opportunities
